,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
374,PNW,Pinnacle West,Utilities,Multi-Utilities,"Phoenix, Arizona",1999-10-04,0000764622,1985,https://www.nyse.com/quote/XNYS:PNW,/wiki/Pinnacle_West,"/wiki/Phoenix,_Arizona",55,Utilities,5510,Utilities,551030,Multi-Utilities,55103010,Multi-Utilities,"Utility companies with significantly diversified activities in addition to core Electric Utility, Gas Utility and/or Water Utility operations."
375,PXD,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,"Irving, Texas",2008-09-24,0001038357,1997,https://www.nyse.com/quote/XNYS:PXD,/wiki/Pioneer_Natural_Resources,"/wiki/Irving,_Texas",10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102020,Oil & Gas Exploration & Production,Companies engaged in the exploration and production of oil and gas not classified elsewhere.
376,PNC,PNC Financial Services,Financials,Regional Banks,"Pittsburgh, Pennsylvania",1988-04-30,0000713676,1845,https://www.nyse.com/quote/XNYS:PNC,/wiki/PNC_Financial_Services,"/wiki/Pittsburgh,_Pennsylvania",40,Financials,4010,Banks,401010,Banks,40101015,Regional Banks,"Commercial banks, savings banks and thrifts whose business are derived primarily from conventional banking operations such as retail banking, corporate lending and originating various residential and commercial mortgage loans funded mainly through deposits. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Commercial & Residential Mortgage Finance Sub-Industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry."
377,POOL,Pool Corporation,Consumer Discretionary,Distributors,"Covington, Louisiana",2020-10-07,0000945841,1993,https://www.nasdaq.com/market-activity/stocks/pool,/wiki/Pool_Corporation,"/wiki/Covington,_Louisiana",25,Consumer Discretionary,2550,Consumer Discretionary Distribution & Retail ,255010,Distributors,25501010,Distributors,Distributors and wholesalers of general merchandise not classified elsewhere. Includes vehicle distributors.
378,PPG,PPG Industries,Materials,Specialty Chemicals,"Pittsburgh, Pennsylvania",1957-03-04,0000079879,1883,https://www.nyse.com/quote/XNYS:PPG,/wiki/PPG_Industries,"/wiki/Pittsburgh,_Pennsylvania",15,Materials,1510,Materials,151010,Chemicals,15101050,Specialty Chemicals,"Companies that primarily produce high value-added chemicals used in the manufacture of a wide variety of products, including but not limited to fine chemicals, additives, advanced polymers, adhesives, sealants and specialty paints, pigments and coatings."
379,PPL,PPL Corporation,Utilities,Electric Utilities,"Allentown, Pennsylvania",2001-10-01,0000922224,1920,https://www.nyse.com/quote/XNYS:PPL,/wiki/PPL_Corporation,"/wiki/Allentown,_Pennsylvania",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
380,PFG,Principal Financial Group,Financials,Life & Health Insurance,"Des Moines, Iowa",2002-07-22,0001126328,1879,https://www.nasdaq.com/market-activity/stocks/pfg,/wiki/Principal_Financial_Group,"/wiki/Des_Moines,_Iowa",40,Financials,4030,Insurance,403010,Insurance,40301020,Life & Health Insurance,"Companies providing primarily life, disability, indemnity or supplemental health insurance. Excludes managed care companies classified in the Managed Health Care Sub-Industry."
381,PG,Procter & Gamble,Consumer Staples,Personal Care Products,"Cincinnati, Ohio",1957-03-04,0000080424,1837,https://www.nyse.com/quote/XNYS:PG,/wiki/Procter_%26_Gamble,"/wiki/Cincinnati,_Ohio",30,Consumer Staples,3030,Household & Personal Products,303020,Personal Care Products,30302010,Personal Care Products,"Manufacturers of personal and beauty care products, including cosmetics and perfumes."
382,PGR,Progressive Corporation,Financials,Property & Casualty Insurance,"Mayfield Village, Ohio",1997-08-04,0000080661,1937,https://www.nyse.com/quote/XNYS:PGR,/wiki/Progressive_Corporation,"/wiki/Mayfield_Village,_Ohio",40,Financials,4030,Insurance,403010,Insurance,40301040,Property & Casualty Insurance,Companies providing primarily property and casualty insurance.
383,PLD,Prologis,Real Estate,Industrial REITs,"San Francisco, California",2003-07-17,0001045609,1983,https://www.nyse.com/quote/XNYS:PLD,/wiki/Prologis,"/wiki/San_Francisco,_California",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601025,Industrial REITs,60102510,Industrial REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of industrial properties. Includes companies operating industrial warehouses and distribution properties."
384,PRU,Prudential Financial,Financials,Life & Health Insurance,"Newark, New Jersey",2002-07-22,0001137774,1875,https://www.nyse.com/quote/XNYS:PRU,/wiki/Prudential_Financial,"/wiki/Newark,_New_Jersey",40,Financials,4030,Insurance,403010,Insurance,40301020,Life & Health Insurance,"Companies providing primarily life, disability, indemnity or supplemental health insurance. Excludes managed care companies classified in the Managed Health Care Sub-Industry."
385,PEG,Public Service Enterprise Group,Utilities,Electric Utilities,"Newark, New Jersey",1957-03-04,0000788784,1903,https://www.nyse.com/quote/XNYS:PEG,/wiki/Public_Service_Enterprise_Group,"/wiki/Newark,_New_Jersey",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
386,PTC,PTC,Information Technology,Application Software,"Boston, Massachusetts",2021-04-20,0000857005,1985,https://www.nasdaq.com/market-activity/stocks/ptc,/wiki/PTC_(software_company),"/wiki/Boston,_Massachusetts",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
387,PSA,Public Storage,Real Estate,Self-Storage REITs,"Glendale, California",2005-08-19,0001393311,1972,https://www.nyse.com/quote/XNYS:PSA,/wiki/Public_Storage,"/wiki/Glendale,_California",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601080,Specialized REITs,60108020,Self-Storage REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of self storage properties."
388,PHM,PulteGroup,Consumer Discretionary,Homebuilding,"Atlanta, Georgia",1984-04-30,0000822416,1956,https://www.nyse.com/quote/XNYS:PHM,/wiki/PulteGroup,"/wiki/Atlanta,_Georgia",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252010,Household Durables,25201030,Homebuilding,Residential construction companies. Includes manufacturers of prefabricated houses and semi-fixed manufactured homes.
389,QRVO,Qorvo,Information Technology,Semiconductors,"Greensboro, North Carolina",2015-06-11,0001604778,2015,https://www.nasdaq.com/market-activity/stocks/qrvo,/wiki/Qorvo,"/wiki/Greensboro,_North_Carolina",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
390,PWR,Quanta Services,Industrials,Construction & Engineering,"Houston, Texas",2009-07-01,0001050915,1997,https://www.nyse.com/quote/XNYS:PWR,/wiki/Quanta_Services,"/wiki/Houston,_Texas",20,Materials,1510,Materials,201030,Construction & Engineering,20103010,Construction & Engineering,Companies engaged in primarily non-residential construction. Includes civil engineering companies and large-scale contractors. Excludes companies classified in the Homebuilding Sub-Industry.
391,QCOM,Qualcomm,Information Technology,Semiconductors,"San Diego, California",1999-07-22,0000804328,1985,https://www.nasdaq.com/market-activity/stocks/qcom,/wiki/Qualcomm,"/wiki/San_Diego,_California",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
392,DGX,Quest Diagnostics,Health Care,Health Care Services,"Secaucus, New Jersey",2002-12-12,0001022079,1967,https://www.nyse.com/quote/XNYS:DGX,/wiki/Quest_Diagnostics,"/wiki/Secaucus,_New_Jersey",35,Health Care,3510,Health Care Equipment & Services,351020,Health Care Providers & Services,35102015,Health Care Services,"Providers of patient health care services not classified elsewhere. Includes dialysis centers, lab testing services, and pharmacy management services. Also includes companies providing business support services to health care providers, such as clerical support services, collection agency services, staffing services and outsourced sales & marketing services."
393,RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",2007-02-02,0001037038,1967,https://www.nyse.com/quote/XNYS:RL,/wiki/Ralph_Lauren_Corporation,"/wiki/New_York_City,_New_York",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252030,"Textiles, Apparel & Luxury Goods",25203010,"Apparel, Accessories & Luxury Goods","Manufacturers of apparel, accessories & luxury goods. Includes companies primarily producing designer handbags, wallets, luggage, jewelry and watches. Excludes shoes classified in the Footwear Sub-Industry."
394,RJF,Raymond James,Financials,Investment Banking & Brokerage,"St. Petersburg, Florida",2017-03-20,0000720005,1962,https://www.nyse.com/quote/XNYS:RJF,/wiki/Raymond_James,"/wiki/St._Petersburg,_Florida",40,Financials,4020,Financial Services ,402030,Capital Markets,40203020,Investment Banking & Brokerage,"Financial institutions primarily engaged in investment banking & brokerage services, including equity and debt underwriting, mergers and acquisitions, securities lending and advisory services. Excludes banks and other financial institutions primarily involved in commercial lending, asset management and specialized financial activities. "
395,RTX,RTX Corporation,Industrials,Aerospace & Defense,"Waltham, Massachusetts",1957-03-04,0000101829,1922,https://www.nyse.com/quote/XNYS:RTX,/wiki/RTX_Corporation,"/wiki/Waltham,_Massachusetts",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
396,O,Realty Income,Real Estate,Retail REITs,"San Diego, California",2015-04-07,0000726728,1969,https://www.nyse.com/quote/XNYS:O,/wiki/Realty_Income,"/wiki/San_Diego,_California",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601070,Retail REITs,60107010,Retail REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers."
397,REG,Regency Centers,Real Estate,Retail REITs,"Jacksonville, Florida",2017-03-02,0000910606,1963,https://www.nasdaq.com/market-activity/stocks/reg,/wiki/Regency_Centers,/wiki/Jacksonville,60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601070,Retail REITs,60107010,Retail REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers."
398,REGN,Regeneron,Health Care,Biotechnology,"Tarrytown, New York",2013-05-01,0000872589,1988,https://www.nasdaq.com/market-activity/stocks/regn,/wiki/Regeneron,"/wiki/Tarrytown,_New_York",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352010,Biotechnology,35201010,Biotechnology,"Companies primarily engaged in the research, development, manufacturing and/or marketing of products based on genetic analysis and genetic engineering.  Includes companies specializing in protein-based therapeutics to treat human diseases. Excludes companies manufacturing products using biotechnology but without a health care application."
399,RF,Regions Financial Corporation,Financials,Regional Banks,"Birmingham, Alabama",1998-08-28,0001281761,1971,https://www.nyse.com/quote/XNYS:RF,/wiki/Regions_Financial_Corporation,"/wiki/Birmingham,_Alabama",40,Financials,4010,Banks,401010,Banks,40101015,Regional Banks,"Commercial banks, savings banks and thrifts whose business are derived primarily from conventional banking operations such as retail banking, corporate lending and originating various residential and commercial mortgage loans funded mainly through deposits. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Commercial & Residential Mortgage Finance Sub-Industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry."
400,RSG,Republic Services,Industrials,Environmental & Facilities Services,"Phoenix, Arizona",2008-12-05,0001060391,1998 (1981),https://www.nyse.com/quote/XNYS:RSG,/wiki/Republic_Services,"/wiki/Phoenix,_Arizona",20,Materials,2020,Commercial  & Professional Services,202010,Commercial Services & Supplies,20201050,Environmental & Facilities Services,"Companies providing environmental and facilities maintenance services. Includes waste management, facilities management and pollution control services. Excludes large-scale water treatment systems classified in the Water Utilities Sub-Industry."
401,RMD,ResMed,Health Care,Health Care Equipment,"San Diego, California",2017-07-26,0000943819,1989,https://www.nyse.com/quote/XNYS:RMD,/wiki/ResMed,"/wiki/San_Diego,_California",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
402,RVTY,Revvity,Health Care,Health Care Equipment,"Waltham, Massachusetts",1985-05-31,0000031791,1937,https://www.nyse.com/quote/XNYS:RVTY,/wiki/Revvity,"/wiki/Waltham,_Massachusetts",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
403,RHI,Robert Half,Industrials,Human Resource & Employment Services,"Menlo Park, California",2000-12-05,0000315213,1948,https://www.nyse.com/quote/XNYS:RHI,/wiki/Robert_Half,"/wiki/Menlo_Park,_California",20,Materials,2020,Commercial  & Professional Services,202020,Professional Services,20202010,Human Resource & Employment Services,"Companies providing business support services relating to human capital management. This Sub-Industry includes employment agencies, employee training, payroll processing, benefit & retirement support services, corporate & job seeker recruitment services, and online job portals generating revenue from fees or commissions for offering recruitment services to companies or job seekers."
404,ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,"Milwaukee, Wisconsin",2000-03-12,0001024478,1903,https://www.nyse.com/quote/XNYS:ROK,/wiki/Rockwell_Automation,"/wiki/Milwaukee,_Wisconsin",20,Materials,1510,Materials,201040,Electrical Equipment,20104010,Electrical Components & Equipment,"Companies that produce electric cables and wires, electrical components or equipment not classified in the Heavy Electrical Equipment Sub-Industry."
405,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,"Atlanta, Georgia",2018-10-01,0000084839,1948,https://www.nyse.com/quote/XNYS:ROL,"/wiki/Rollins,_Inc.","/wiki/Atlanta,_Georgia",20,Materials,2020,Commercial  & Professional Services,202010,Commercial Services & Supplies,20201050,Environmental & Facilities Services,"Companies providing environmental and facilities maintenance services. Includes waste management, facilities management and pollution control services. Excludes large-scale water treatment systems classified in the Water Utilities Sub-Industry."
406,ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,"Sarasota, Florida",2009-12-23,0000882835,1981,https://www.nasdaq.com/market-activity/stocks/rop,/wiki/Roper_Technologies,"/wiki/Sarasota,_Florida",45,Information Technology,4520,Technology Hardware & Equipment,452030,"Electronic Equipment, Instruments & Components",45203010,Electronic Equipment & Instruments,"Manufacturers of electronic equipment and instruments including analytical, electronic test and measurement instruments, scanner/barcode products, lasers, display screens, point-of-sales machines, and security system equipment."
407,ROST,Ross Stores,Consumer Discretionary,Apparel Retail,"Dublin, California",2009-12-21,0000745732,1982,https://www.nasdaq.com/market-activity/stocks/rost,/wiki/Ross_Stores,"/wiki/Dublin,_California",25,Consumer Discretionary,2550,Consumer Discretionary Distribution & Retail ,255040,Specialty Retail,25504010,Apparel Retail,Retailers specialized mainly in apparel and accessories.
408,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",2014-12-05,0000884887,1997,https://www.nyse.com/quote/XNYS:RCL,/wiki/Royal_Caribbean_Group,"/wiki/Miami,_Florida",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301020,"Hotels, Resorts & Cruise Lines","Owners and operators of hotels, resorts and cruise-ships. Includes travel agencies, tour operators and related services not classified elsewhere . Excludes casino-hotels classified in the Casinos & Gaming Sub-Industry."
409,SPGI,S&P Global,Financials,Financial Exchanges & Data,"New York City, New York",1957-03-04,0000064040,1917,https://www.nyse.com/quote/XNYS:SPGI,/wiki/S%26P_Global,"/wiki/New_York_City,_New_York",40,Financials,4020,Financial Services ,402030,Capital Markets,40203040,Financial Exchanges & Data,"Financial exchanges for securities, commodities, derivatives and other financial instruments, and providers of financial decision support tools and products including ratings agencies."
410,CRM,Salesforce,Information Technology,Application Software,"San Francisco, California",2008-09-15,0001108524,1999,https://www.nyse.com/quote/XNYS:CRM,/wiki/Salesforce,"/wiki/San_Francisco,_California",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
411,SBAC,SBA Communications,Real Estate,Telecom Tower REITs,"Boca Raton, Florida",2017-09-01,0001034054,1989,https://www.nasdaq.com/market-activity/stocks/sbac,/wiki/SBA_Communications,"/wiki/Boca_Raton,_Florida",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601080,Specialized REITs,60108030,Telecom Tower REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of telecom towers and related structures that support wireless telecommunications."
412,SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,"Houston, Texas",1957-03-04,0000087347,1926,https://www.nyse.com/quote/XNYS:SLB,/wiki/Schlumberger,"/wiki/Houston,_Texas",10,Energy,1010,Energy,101010,Energy Equipment & Services,10101020,Oil & Gas Equipment & Services,"Manufacturers of equipment, including drilling rigs and equipment, and providers of supplies and services to companies involved in the drilling, evaluation and completion of oil and gas wells."
413,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals","Dublin, Ireland",2012-07-02,0001137789,1979,https://www.nasdaq.com/market-activity/stocks/stx,/wiki/Seagate_Technology,"/wiki/Dublin,_Ireland",45,Information Technology,4520,Technology Hardware & Equipment,452020,"Technology Hardware, Storage & Peripherals",45202030,"Technology Hardware, Storage & Peripherals","Manufacturers of cellular phones, personal computers, servers, electronic computer components and peripherals. Includes data storage components, motherboards, audio and video cards, monitors, keyboards, printers, and other peripherals. Excludes semiconductors classified in the Semiconductors Sub-Industry."
414,SRE,Sempra Energy,Utilities,Multi-Utilities,"San Diego, California",2017-03-17,0001032208,1998,https://www.nyse.com/quote/XNYS:SRE,/wiki/Sempra_Energy,"/wiki/San_Diego,_California",55,Utilities,5510,Utilities,551030,Multi-Utilities,55103010,Multi-Utilities,"Utility companies with significantly diversified activities in addition to core Electric Utility, Gas Utility and/or Water Utility operations."
415,NOW,ServiceNow,Information Technology,Systems Software,"Santa Clara, California",2019-11-21,0001373715,2003,https://www.nyse.com/quote/XNYS:NOW,/wiki/ServiceNow,"/wiki/Santa_Clara,_California",45,Information Technology,4510,Software & Services,451030,Software,45103020,Systems Software,Companies engaged in developing and producing systems and database management software.
416,SHW,Sherwin-Williams,Materials,Specialty Chemicals,"Cleveland, Ohio",1964-06-30,0000089800,1866,https://www.nyse.com/quote/XNYS:SHW,/wiki/Sherwin-Williams,"/wiki/Cleveland,_Ohio",15,Materials,1510,Materials,151010,Chemicals,15101050,Specialty Chemicals,"Companies that primarily produce high value-added chemicals used in the manufacture of a wide variety of products, including but not limited to fine chemicals, additives, advanced polymers, adhesives, sealants and specialty paints, pigments and coatings."
417,SPG,Simon Property Group,Real Estate,Retail REITs,"Indianapolis, Indiana",2002-06-26,0001063761,2003,https://www.nyse.com/quote/XNYS:SPG,/wiki/Simon_Property_Group,"/wiki/Indianapolis,_Indiana",60,Real Estate,6010,Equity Real Estate Investment Trusts (REITs),601070,Retail REITs,60107010,Retail REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers."
418,SWKS,Skyworks Solutions,Information Technology,Semiconductors,"Irvine, California",2015-03-12,0000004127,2002,https://www.nasdaq.com/market-activity/stocks/swks,/wiki/Skyworks_Solutions,"/wiki/Irvine,_California",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
419,SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",2008-11-06,0000091419,1897,https://www.nyse.com/quote/XNYS:SJM,/wiki/The_J.M._Smucker_Company,"/wiki/Orrville,_Ohio",30,Consumer Staples,3020,"Food, Beverage & Tobacco",302020,Food Products,30202030,Packaged Foods & Meats,"Producers of packaged foods including dairy products, fruit juices, meats, poultry, fish and pet foods."
420,SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,"Kenosha, Wisconsin",1982-09-30,0000091440,1920,https://www.nyse.com/quote/XNYS:SNA,/wiki/Snap-on,"/wiki/Kenosha,_Wisconsin",20,Materials,1510,Materials,201060,Machinery,20106020,Industrial Machinery & Supplies & Components,"Manufacturers of industrial machinery and industrial components. Includes companies that manufacture presses, machine tools, compressors, pollution control equipment, elevators, escalators, insulators, pumps, roller bearings and other metal fabrications."
421,SOLV,Solventum,Health Care,Health Care Technology,"Saint Paul, Minnesota",2024-04-01,0001964738,2023,https://www.nyse.com/quote/XNYS:SOLV,/wiki/Solventum,"/wiki/Saint_Paul,_Minnesota",35,Health Care,3510,Health Care Equipment & Services,351030,Health Care Technology,35103010,Health Care Technology,"Companies providing information technology services primarily to health care providers.  Includes companies providing application, systems and/or data processing software, internet-based tools, and IT consulting services to doctors, hospitals or businesses operating primarily in the Health Care Sector."
422,SO,Southern Company,Utilities,Electric Utilities,"Atlanta, Georgia",1957-03-04,0000092122,1945,https://www.nyse.com/quote/XNYS:SO,/wiki/Southern_Company,"/wiki/Atlanta,_Georgia",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
423,LUV,Southwest Airlines,Industrials,Passenger Airlines,"Dallas, Texas",1994-07-01,0000092380,1967,https://www.nyse.com/quote/XNYS:LUV,/wiki/Southwest_Airlines,"/wiki/Dallas,_Texas",20,Materials,2030,Transportation,203020,Passenger Airlines,20302010,Passenger Airlines,Companies providing primarily passenger air transportation.
424,SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,"New Britain, Connecticut",1982-09-30,0000093556,1843,https://www.nyse.com/quote/XNYS:SWK,/wiki/Stanley_Black_%26_Decker,"/wiki/New_Britain,_Connecticut",20,Materials,1510,Materials,201060,Machinery,20106020,Industrial Machinery & Supplies & Components,"Manufacturers of industrial machinery and industrial components. Includes companies that manufacture presses, machine tools, compressors, pollution control equipment, elevators, escalators, insulators, pumps, roller bearings and other metal fabrications."
425,SBUX,Starbucks,Consumer Discretionary,Restaurants,"Seattle, Washington",2000-06-07,0000829224,1971,https://www.nasdaq.com/market-activity/stocks/sbux,/wiki/Starbucks,"/wiki/Seattle,_Washington",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301040,Restaurants,"Owners and operators of restaurants, bars, pubs, fast-food or take-out facilities. Includes companies that provide food catering services."
426,STT,State Street Corporation,Financials,Asset Management & Custody Banks,"Boston, Massachusetts",2003-03-14,0000093751,1792,https://www.nyse.com/quote/XNYS:STT,/wiki/State_Street_Corporation,"/wiki/Boston,_Massachusetts",40,Financials,4020,Financial Services ,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts.  Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities. "
427,STLD,Steel Dynamics,Materials,Steel,"Fort Wayne, Indiana",2022-12-22,0001022671,1993,https://www.nasdaq.com/market-activity/stocks/stld,/wiki/Steel_Dynamics,"/wiki/Fort_Wayne,_Indiana",15,Materials,1510,Materials,151040,Metals & Mining,15104050,Steel,"Producers of iron and steel and related products, including metallurgical (coking) coal mining used for steel production."
428,STE,Steris,Health Care,Health Care Equipment,"Dublin, Ireland",2019-12-23,0001757898,1985,https://www.nyse.com/quote/XNYS:STE,/wiki/Steris,"/wiki/Dublin,_Ireland",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
429,SYK,Stryker Corporation,Health Care,Health Care Equipment,"Kalamazoo, Michigan",2000-12-12,0000310764,1941,https://www.nyse.com/quote/XNYS:SYK,/wiki/Stryker_Corporation,"/wiki/Kalamazoo,_Michigan",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
430,SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2024-03-18,0001375365,1993,https://www.nasdaq.com/market-activity/stocks/smci,/wiki/Supermicro,"/wiki/San_Jose,_California",45,Information Technology,4520,Technology Hardware & Equipment,452020,"Technology Hardware, Storage & Peripherals",45202030,"Technology Hardware, Storage & Peripherals","Manufacturers of cellular phones, personal computers, servers, electronic computer components and peripherals. Includes data storage components, motherboards, audio and video cards, monitors, keyboards, printers, and other peripherals. Excludes semiconductors classified in the Semiconductors Sub-Industry."
431,SYF,Synchrony Financial,Financials,Consumer Finance,"Stamford, Connecticut",2015-11-18,0001601712,2003,https://www.nyse.com/quote/XNYS:SYF,/wiki/Synchrony_Financial,"/wiki/Stamford,_Connecticut",40,Financials,4020,Financial Services ,402020,Consumer Finance,40202010,Consumer Finance,"Providers of consumer finance services, including personal credit, credit cards, lease financing, travel-related money services and pawn shops. Excludes mortgage lenders classified in the Commercial & Residential Mortgage Finance Sub-Industry."
432,SNPS,Synopsys,Information Technology,Application Software,"Sunnyvale, California",2017-03-16,0000883241,1986,https://www.nasdaq.com/market-activity/stocks/snps,/wiki/Synopsys,"/wiki/Sunnyvale,_California",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
433,SYY,Sysco,Consumer Staples,Food Distributors,"Houston, Texas",1986-12-31,0000096021,1969,https://www.nyse.com/quote/XNYS:SYY,/wiki/Sysco,"/wiki/Houston,_Texas",30,Consumer Staples,3010,Consumer Staples Distribution & Retail,301010,Consumer Staples Distribution & Retail,30101020,Food Distributors,Distributors of food products to other companies and not directly to the consumer.
434,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,"Bellevue, Washington",2019-07-15,0001283699,1994,https://www.nasdaq.com/market-activity/stocks/tmus,/wiki/T-Mobile_US,"/wiki/Bellevue,_Washington",50,Communication Services,5010,Telecommunication Services,501020,Wireless Telecommunication Services,50102010,Wireless Telecommunication Services,Providers of primarily cellular or wireless telecommunication services.
435,TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,"Baltimore, Maryland",2019-07-29,0001113169,1937,https://www.nasdaq.com/market-activity/stocks/trow,/wiki/T._Rowe_Price,"/wiki/Baltimore,_Maryland",40,Financials,4020,Financial Services ,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts.  Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities. "
